name,segment,exchange,isin,expiry,country,latency,description,currency,weekly,instrument_key,exchange_token,trading_symbol,short_name,tick_size,lot_size,instrument_type,freeze_quantity,underlying_key,underlying_type,underlying_symbol,last_trading_date,strike_price,price_quote_unit,qty_multiplier,minimum_lot,start_time,end_time,week_days,general_denominator,general_numerator,price_numerator,price_denominator,mtf_enabled,mtf_bracket,security_type
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40985,40985,NIFTY 23850 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23850.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40986,40986,NIFTY 23850 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23850.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40987,40987,NIFTY 23900 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23900.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40988,40988,NIFTY 23900 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23900.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40990,40990,NIFTY 23950 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23950.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40991,40991,NIFTY 24000 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40992,40992,NIFTY 24000 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40993,40993,NIFTY 24050 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40994,40994,NIFTY 24050 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40995,40995,NIFTY 24100 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24100.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40996,40996,NIFTY 24100 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24100.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40997,40997,NIFTY 24150 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24150.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|40999,40999,NIFTY 24200 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24200.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41001,41001,NIFTY 24250 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24250.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41002,41002,NIFTY 24250 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24250.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41004,41004,NIFTY 24300 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24300.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41005,41005,NIFTY 24350 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24350.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41006,41006,NIFTY 24350 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24350.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41007,41007,NIFTY 24400 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24400.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41008,41008,NIFTY 24400 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24400.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41010,41010,NIFTY 24450 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24450.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41011,41011,NIFTY 24500 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41012,41012,NIFTY 24500 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41013,41013,NIFTY 24550 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24550.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41014,41014,NIFTY 24550 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24550.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41015,41015,NIFTY 24600 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24600.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41016,41016,NIFTY 24600 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24600.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41017,41017,NIFTY 24650 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24650.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41019,41019,NIFTY 24650 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24650.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41020,41020,NIFTY 24700 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24700.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41024,41024,NIFTY 24700 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24700.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41025,41025,NIFTY 24750 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24750.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41026,41026,NIFTY 24750 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24750.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41027,41027,NIFTY 24800 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24800.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41028,41028,NIFTY 24800 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24800.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41029,41029,NIFTY 24850 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24850.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41030,41030,NIFTY 24850 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24850.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41031,41031,NIFTY 24900 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24900.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41033,41033,NIFTY 24950 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24950.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41036,41036,NIFTY 24950 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24950.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41037,41037,NIFTY 25000 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41039,41039,NIFTY 25050 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41042,41042,NIFTY 25100 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25100.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41044,41044,NIFTY 25150 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25150.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41046,41046,NIFTY 25200 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25200.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41047,41047,NIFTY 25250 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25250.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41049,41049,NIFTY 25300 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25300.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41050,41050,NIFTY 25300 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25300.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41051,41051,NIFTY 25350 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25350.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41052,41052,NIFTY 25350 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25350.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41053,41053,NIFTY 25400 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25400.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41054,41054,NIFTY 25400 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25400.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41056,41056,NIFTY 25450 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25450.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41057,41057,NIFTY 25500 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41058,41058,NIFTY 25500 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41059,41059,NIFTY 25550 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25550.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41060,41060,NIFTY 25550 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25550.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41061,41061,NIFTY 25600 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25600.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41062,41062,NIFTY 25600 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25600.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41063,41063,NIFTY 25650 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25650.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41064,41064,NIFTY 25650 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25650.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41068,41068,NIFTY 25700 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25700.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41069,41069,NIFTY 25750 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25750.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41070,41070,NIFTY 25750 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25750.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41071,41071,NIFTY 25800 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25800.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41072,41072,NIFTY 25800 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25800.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41073,41073,NIFTY 25850 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25850.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41074,41074,NIFTY 25850 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25850.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41075,41075,NIFTY 25900 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25900.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41076,41076,NIFTY 25900 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25900.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41078,41078,NIFTY 25950 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25950.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41079,41079,NIFTY 26000 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,26000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41081,41081,NIFTY 26050 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,26050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41083,41083,NIFTY 26100 CE 11 AUG 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,26100.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41092,41092,NIFTY 26100 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,26100.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-08-11,,,,,True,NSE_FO|41094,41094,NIFTY 26150 PE 11 AUG 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,26150.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53628,53628,NIFTY 26000 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,26000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53630,53630,NIFTY 26000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,26000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53631,53631,NIFTY 27000 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,27000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53632,53632,NIFTY 27000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,27000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|47194,47194,NIFTY 33000 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,33000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|35346,35346,NIFTY 30000 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,30000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|35347,35347,NIFTY 30000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,30000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53595,53595,NIFTY 15000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,15000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53602,53602,NIFTY 17000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,17000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53603,53603,NIFTY 18000 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,18000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53611,53611,NIFTY 20000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,20000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53613,53613,NIFTY 21000 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53615,53615,NIFTY 21000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55423,55423,NIFTY 19500 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,19500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55428,55428,NIFTY 28500 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,28500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53617,53617,NIFTY 22000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53619,53619,NIFTY 23000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53624,53624,NIFTY 24000 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53625,53625,NIFTY 24000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53626,53626,NIFTY 25000 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53627,53627,NIFTY 25000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53604,53604,NIFTY 18000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,18000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|53606,53606,NIFTY 19000 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,19000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55418,55418,NIFTY 16500 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,16500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55421,55421,NIFTY 16500 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,16500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55422,55422,NIFTY 19500 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,19500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55424,55424,NIFTY 22500 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55425,55425,NIFTY 22500 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55426,55426,NIFTY 25500 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55427,55427,NIFTY 25500 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55429,55429,NIFTY 28500 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,28500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55430,55430,NIFTY 31500 CE 28 DEC 27,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,31500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2027-12-28,,,,,False,NSE_FO|55431,55431,NIFTY 31500 PE 28 DEC 27,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,31500.0,,,65,,,,,,,,,,
